Plate,Well,Percentage
19,B09,78.12121212
19,B10,73.67816092
19,B11,64.45929526
19,C02,54.21279213
19,C03,57.55985569
19,C04,49.49439738
19,C05,52.11528292
19,C06,70.70668693
19,C07,55.6424581
19,C08,56.82297155
19,C09,59
19,C10,66.4004914
19,C11,65.13380099
19,D02,60.4505632
19,D03,57.02459792
19,D04,65.0713686
19,D05,44.82758621
19,D06,72.97297297
19,D07,45.45454545
19,D08,52.60154414
19,D09,67.43725231
19,D10,65.96045198
19,D11,51.42737196
19,E02,59.21219822
19,E03,43.73650108
19,E04,66.52225286
19,E05,60.04115226
19,E06,64.99407349
19,E07,68.04380289
19,E08,80.57742782
19,E09,67.05376344
19,E10,59.25117005
19,E11,53.61016424
19,F02,44.91370558
19,F03,60.33188463
19,F04,69.90718124
19,F05,69.88017429
19,F06,68.114847
19,F07,60.40462428
19,F08,65.75395295
19,F09,62.55144033
19,F10,49.84641162
19,F11,46.87282835
19,G02,51.52146728
19,G03,59.05368517
19,G04,61.54830454
19,G05,56.8356998
19,G06,62.63888889
19,G07,59.67280164
19,G08,47.15649647
19,G09,61.13602392
19,G10,52.06237425
19,G11,50.01772421
20,B02,69.9581298
20,B03,56.42512077
20,B04,62.74834437
20,B05,64.88294314
20,B06,52.08681135
20,B07,49.83655275
20,B08,42.30282581
20,B09,73.27698309
20,B10,62.24489796
20,B11,51.74244939
20,C02,50.75172694
20,C03,57.40551583
20,C04,60.35976016
20,C05,63.00512237
20,C06,59.16615573
20,C07,75.4691689
20,C08,60.13157895
20,C09,63.57913669
20,C10,62.38977072
20,C11,52.58666667
20,D02,67.92137181
20,D03,66.48066959
20,D04,68.40958606
20,D05,66.7587477
20,D06,74.59165154
20,D07,73.99352152
20,D08,73.10561445
20,D09,71.8627451
20,D10,65.82558654
20,D11,56.94444444
20,E02,59.43796394
20,E03,59.81617647
20,E04,66.40997433
20,E05,67.87452677
20,E06,73.76093294
20,E07,72.50803859
20,E08,71.95121951
20,E09,67.44920993
20,E10,63.19018405
20,E11,60.42553191
20,F02,60.8056266
20,F03,73.08717168
20,F04,73.14375987
20,F05,57.21884498
20,F06,62.7090301
20,F07,65.50324675
20,F08,68.93081761
20,F09,66.08408125
20,F10,61.88340807
20,F11,61.70450316
20,G02,59.40975192
20,G03,53.08823529
20,G04,66.31578947
20,G05,57.29522184
20,G06,65.79108125
20,G07,55.83333333
20,G08,67.66887934
20,G09,57.2265625
20,G10,55.43345543
20,G11,43.36520076
21,B02,55.87602238
21,B03,34.375
21,B04,25
21,B05,57.14285714
21,B06,61.18508655
21,B07,66.66666667
21,B08,33.33333333
21,B09,36.00788288
21,B10,58.15324165
21,B11,41.93548387
21,C02,31.25
21,C03,56.10607118
21,C04,64.7900323
21,C05,47.36842105
21,C06,57.14285714
21,C07,0
21,C08,20
21,C09,50
21,C10,69.23076923
21,C11,55.49227014
21,D02,66.30434783
21,D03,53.125
21,D04,61.53846154
21,D05,67.96900226
21,D06,56.25
21,D07,40
21,D08,100
21,D09,76.95413903
21,D10,76.09689214
21,D11,52.94117647
21,E02,58.33333333
21,E03,60
21,E04,65.8709107
21,E05,42.85714286
21,E06,0
21,E07,56.25
21,E08,68.09933142
21,E09,81.81818182
21,E10,71.42857143
21,E11,64.47651213
21,F02,55.91463415
21,F03,33.33333333
21,F04,50
21,F05,61.11111111
21,F06,65.30944625
21,F07,75
21,F08,50
21,F09,33.33333333
21,F10,57.61452745
21,F11,54.54545455
21,G02,75
21,G03,50
21,G04,59.12663755
21,G05,50
21,G06,14.28571429
21,G07,57.82857143
21,G08,56.34662327
21,G09,40
21,G10,61.45893165
21,G11,65
